  0.50000000000000000        6.0000000000000000     
   1.0000000000000000        8.0000000000000000     
   1.5000000000000000        26.000000000000000     
   2.0000000000000000        47.000000000000000     
   2.5000000000000000        73.000000000000000     
   3.0000000000000000        114.00000000000000     
   3.5000000000000000        122.00000000000000     
   4.0000000000000000        192.00000000000000     
   4.5000000000000000        224.00000000000000     
   5.0000000000000000        319.00000000000000     
   5.5000000000000000        354.00000000000000     
   6.0000000000000000        424.00000000000000     
   6.5000000000000000        519.00000000000000     
   7.0000000000000000        592.00000000000000     
   7.5000000000000000        718.00000000000000     
   8.0000000000000000        778.00000000000000     
   8.5000000000000000        885.00000000000000     
   9.0000000000000000        930.00000000000000     
   9.5000000000000000        1062.0000000000000     
   10.000000000000000        1181.0000000000000     
   10.500000000000000        1298.0000000000000     
   11.000000000000000        1497.0000000000000     
   11.500000000000000        1576.0000000000000     
   12.000000000000000        1750.0000000000000     
   12.500000000000000        1882.0000000000000     
   13.000000000000000        1985.0000000000000     
   13.500000000000000        2096.0000000000000     
   14.000000000000000        2380.0000000000000     
   14.500000000000000        2386.0000000000000     
   15.000000000000000        2732.0000000000000     
   15.500000000000000        2942.0000000000000     
   16.000000000000000        3085.0000000000000     
   16.500000000000000        3281.0000000000000     
   17.000000000000000        3418.0000000000000     
   17.500000000000000        3698.0000000000000     
   18.000000000000000        3957.0000000000000     
   18.500000000000000        4172.0000000000000     
   19.000000000000000        4335.0000000000000     
   19.500000000000000        4640.0000000000000     
   20.000000000000000        4609.0000000000000     
   20.500000000000000        5122.0000000000000     
   21.000000000000000        5285.0000000000000     
   21.500000000000000        5397.0000000000000     
   22.000000000000000        5788.0000000000000     
   22.500000000000000        5917.0000000000000     
   23.000000000000000        6318.0000000000000     
   23.500000000000000        6586.0000000000000     
   24.000000000000000        6993.0000000000000     
   24.500000000000000        7302.0000000000000     
   25.000000000000000        7624.0000000000000     
   25.500000000000000        7886.0000000000000     
   26.000000000000000        8183.0000000000000     
   26.500000000000000        8488.0000000000000     
   27.000000000000000        8602.0000000000000     
   27.500000000000000        9077.0000000000000     
   28.000000000000000        9450.0000000000000     
   28.500000000000000        9773.0000000000000     
   29.000000000000000        9907.0000000000000     
   29.500000000000000        10290.000000000000     
   30.000000000000000        10782.000000000000     
   30.500000000000000        11119.000000000000     
   31.000000000000000        11617.000000000000     
   31.500000000000000        11807.000000000000     
   32.000000000000000        12199.000000000000     
   32.500000000000000        12704.000000000000     
   33.000000000000000        13121.000000000000     
   33.500000000000000        13626.000000000000     
   34.000000000000000        13900.000000000000     
   34.500000000000000        14345.000000000000     
   35.000000000000000        14827.000000000000     
   35.500000000000000        15334.000000000000     
   36.000000000000000        15337.000000000000     
   36.500000000000000        15962.000000000000     
   37.000000000000000        16709.000000000000     
   37.500000000000000        16802.000000000000     
   38.000000000000000        17173.000000000000     
   38.500000000000000        17858.000000000000     
   39.000000000000000        18222.000000000000     
   39.500000000000000        18495.000000000000     
   40.000000000000000        19329.000000000000     
   40.500000000000000        19634.000000000000     
   41.000000000000000        20421.000000000000     
   41.500000000000000        20763.000000000000     
   42.000000000000000        20973.000000000000     
   42.500000000000000        21759.000000000000     
   43.000000000000000        21999.000000000000     
   43.500000000000000        22874.000000000000     
   44.000000000000000        23275.000000000000     
   44.500000000000000        23723.000000000000     
   45.000000000000000        24441.000000000000     
   45.500000000000000        24926.000000000000     
   46.000000000000000        25222.000000000000     
   46.500000000000000        26115.000000000000     
   47.000000000000000        26422.000000000000     
   47.500000000000000        27105.000000000000     
   48.000000000000000        27860.000000000000     
   48.500000000000000        28103.000000000000     
   49.000000000000000        28549.000000000000     
   49.500000000000000        29605.000000000000     
   50.000000000000000        14682.000000000000     
